Local time,Open,High,Low,Close,Volume
19.02.2018 02:00:00.000 GMT-0000,106.112,106.511,106.109,106.493,26483.219800000003
19.02.2018 06:00:00.000 GMT-0000,106.498,106.655,106.440,106.615,26103.9902
19.02.2018 10:00:00.000 GMT-0000,106.614,106.728,106.454,106.716,17427.2299
19.02.2018 14:00:00.000 GMT-0000,106.716,106.719,106.494,106.561,21462.8401
19.02.2018 18:00:00.000 GMT-0000,106.562,106.602,106.518,106.586,16936.6199
19.02.2018 22:00:00.000 GMT-0000,106.582,106.789,106.556,106.704,22547.5906
20.02.2018 02:00:00.000 GMT-0000,106.704,106.865,106.665,106.836,21183.8201
20.02.2018 06:00:00.000 GMT-0000,106.840,107.204,106.832,107.182,31156.4898
20.02.2018 10:00:00.000 GMT-0000,107.181,107.376,107.031,107.319,29967.8003
20.02.2018 14:00:00.000 GMT-0000,107.321,107.331,107.070,107.264,42865.3096
20.02.2018 18:00:00.000 GMT-0000,107.264,107.354,107.194,107.324,24299.7598
20.02.2018 22:00:00.000 GMT-0000,107.324,107.666,107.275,107.621,19498.3199
21.02.2018 02:00:00.000 GMT-0000,107.621,107.902,107.560,107.810,32367.819900000002
21.02.2018 06:00:00.000 GMT-0000,107.809,107.870,107.470,107.488,31269.9601
21.02.2018 10:00:00.000 GMT-0000,107.489,107.618,107.339,107.481,27278.979400000004
21.02.2018 14:00:00.000 GMT-0000,107.482,107.723,107.336,107.647,42921.261099999996
21.02.2018 18:00:00.000 GMT-0000,107.647,107.899,107.286,107.772,42878.710699999996
21.02.2018 22:00:00.000 GMT-0000,107.772,107.774,107.155,107.259,28584.3492
22.02.2018 02:00:00.000 GMT-0000,107.259,107.470,107.235,107.469,24239.9501
22.02.2018 06:00:00.000 GMT-0000,107.469,107.606,107.218,107.318,31484.980600000003
22.02.2018 10:00:00.000 GMT-0000,107.318,107.382,106.862,106.879,31348.799899999998
22.02.2018 14:00:00.000 GMT-0000,106.877,107.072,106.650,106.805,107515.76080000002
22.02.2018 18:00:00.000 GMT-0000,106.804,106.856,106.595,106.753,28753.8011
22.02.2018 22:00:00.000 GMT-0000,106.748,106.995,106.653,106.800,20717.6299
23.02.2018 02:00:00.000 GMT-0000,106.795,107.031,106.780,106.962,20974.22
23.02.2018 06:00:00.000 GMT-0000,106.965,107.132,106.790,106.901,30231.1801
23.02.2018 10:00:00.000 GMT-0000,106.901,106.933,106.676,106.781,23234.67
23.02.2018 14:00:00.000 GMT-0000,106.781,106.899,106.512,106.563,33102.950699999994
23.02.2018 18:00:00.000 GMT-0000,106.563,106.938,106.563,106.866,20359.3902
25.02.2018 22:00:00.000 GMT-0000,107.181,107.181,106.570,106.670,32916.0692
26.02.2018 02:00:00.000 GMT-0000,106.667,106.695,106.438,106.518,25434.3702
26.02.2018 06:00:00.000 GMT-0000,106.518,106.678,106.375,106.599,31191.0098
26.02.2018 10:00:00.000 GMT-0000,106.599,106.864,106.554,106.857,24595.1299
26.02.2018 14:00:00.000 GMT-0000,106.854,107.064,106.808,107.002,36016.1904
26.02.2018 18:00:00.000 GMT-0000,107.003,107.040,106.904,106.923,18171.5402
26.02.2018 22:00:00.000 GMT-0000,106.906,107.098,106.785,107.022,24468.8603
27.02.2018 02:00:00.000 GMT-0000,107.025,107.058,106.815,106.872,19412.3298
27.02.2018 06:00:00.000 GMT-0000,106.872,107.106,106.802,107.036,25714.7598
27.02.2018 10:00:00.000 GMT-0000,107.036,107.228,106.934,107.099,28151.860099999998
27.02.2018 14:00:00.000 GMT-0000,107.098,107.674,106.997,107.382,52858.0195
27.02.2018 18:00:00.000 GMT-0000,107.382,107.440,107.276,107.328,21890.6602
27.02.2018 22:00:00.000 GMT-0000,107.325,107.526,107.073,107.137,28290.4895
28.02.2018 02:00:00.000 GMT-0000,107.137,107.364,107.061,107.066,24707.8901
28.02.2018 06:00:00.000 GMT-0000,107.068,107.239,107.000,107.079,26914.21
28.02.2018 10:00:00.000 GMT-0000,107.080,107.166,106.930,107.055,22636.7602
28.02.2018 14:00:00.000 GMT-0000,107.052,107.126,106.565,106.731,42381.0303
28.02.2018 18:00:00.000 GMT-0000,106.731,106.787,106.609,106.672,22825.4404
28.02.2018 22:00:00.000 GMT-0000,106.663,106.764,106.545,106.647,29676.6695
01.03.2018 02:00:00.000 GMT-0000,106.645,106.866,106.597,106.828,22162.870000000003
01.03.2018 06:00:00.000 GMT-0000,106.830,106.895,106.693,106.762,27524.7099
01.03.2018 10:00:00.000 GMT-0000,106.762,106.984,106.660,106.921,28116.719699999998
01.03.2018 14:00:00.000 GMT-0000,106.919,107.202,106.775,106.810,60197.0597
01.03.2018 18:00:00.000 GMT-0000,106.808,106.810,106.163,106.232,54339.958900000005
01.03.2018 22:00:00.000 GMT-0000,106.232,106.293,106.005,106.013,25833.789300000004
02.03.2018 02:00:00.000 GMT-0000,106.013,106.153,105.756,105.794,28008.9902
02.03.2018 06:00:00.000 GMT-0000,105.793,105.977,105.627,105.757,37280.6104
02.03.2018 10:00:00.000 GMT-0000,105.757,105.757,105.250,105.413,41146.06
02.03.2018 14:00:00.000 GMT-0000,105.415,105.679,105.283,105.580,48890.5898
02.03.2018 18:00:00.000 GMT-0000,105.581,105.747,105.407,105.718,27598.3899
04.03.2018 22:00:00.000 GMT-0000,105.480,105.677,105.419,105.479,32924.4102
05.03.2018 02:00:00.000 GMT-0000,105.479,105.614,105.417,105.567,29250.02
05.03.2018 06:00:00.000 GMT-0000,105.567,105.627,105.349,105.577,37542.16989999999
05.03.2018 10:00:00.000 GMT-0000,105.576,105.690,105.549,105.665,26258.6196
05.03.2018 14:00:00.000 GMT-0000,105.666,106.182,105.658,106.168,45959.0605
05.03.2018 18:00:00.000 GMT-0000,106.170,106.237,106.121,106.198,24951.5102
05.03.2018 22:00:00.000 GMT-0000,106.198,106.385,106.155,106.333,22596.0498
06.03.2018 02:00:00.000 GMT-0000,106.335,106.461,106.177,106.221,21046.8097
06.03.2018 06:00:00.000 GMT-0000,106.226,106.287,105.858,105.862,29175.4097
06.03.2018 10:00:00.000 GMT-0000,105.860,106.434,105.852,106.043,40151.7397
06.03.2018 14:00:00.000 GMT-0000,106.045,106.260,105.904,106.217,43582.1103
06.03.2018 18:00:00.000 GMT-0000,106.216,106.251,106.066,106.123,26522.7498
06.03.2018 22:00:00.000 GMT-0000,106.125,106.186,105.454,105.818,45051.3896
07.03.2018 02:00:00.000 GMT-0000,105.818,105.854,105.532,105.641,28235.8695
07.03.2018 06:00:00.000 GMT-0000,105.642,105.804,105.513,105.612,32348.0698
07.03.2018 10:00:00.000 GMT-0000,105.614,105.986,105.505,105.832,32487.0893
07.03.2018 14:00:00.000 GMT-0000,105.830,106.225,105.790,105.917,52218.7001
07.03.2018 18:00:00.000 GMT-0000,105.915,106.169,105.825,106.066,25227.6895
07.03.2018 22:00:00.000 GMT-0000,106.065,106.205,106.015,106.135,24441.4102
08.03.2018 02:00:00.000 GMT-0000,106.134,106.146,105.926,105.969,24168.920499999997
08.03.2018 06:00:00.000 GMT-0000,105.970,106.134,105.891,106.087,26840.169899999997
08.03.2018 10:00:00.000 GMT-0000,106.088,106.199,106.013,106.076,27862.9497
08.03.2018 14:00:00.000 GMT-0000,106.075,106.262,106.042,106.133,40861.1602
08.03.2018 18:00:00.000 GMT-0000,106.134,106.313,106.107,106.216,21483.74
08.03.2018 22:00:00.000 GMT-0000,106.200,106.943,106.157,106.868,33744.0805
09.03.2018 02:00:00.000 GMT-0000,106.866,106.886,106.570,106.639,32089.8799
09.03.2018 06:00:00.000 GMT-0000,106.640,106.785,106.626,106.778,26940.850599999998
09.03.2018 10:00:00.000 GMT-0000,106.778,107.049,106.705,106.870,28767.5498
09.03.2018 14:00:00.000 GMT-0000,106.868,107.037,106.715,106.813,64743.97900000001
09.03.2018 18:00:00.000 GMT-0000,106.814,106.899,106.678,106.806,20190.779899999998
11.03.2018 21:00:00.000 GMT-0000,106.680,106.970,106.613,106.923,44346.8583
12.03.2018 01:00:00.000 GMT-0000,106.923,106.972,106.354,106.399,29146.8804
12.03.2018 05:00:00.000 GMT-0000,106.403,106.731,106.371,106.546,29085.6304
12.03.2018 09:00:00.000 GMT-0000,106.548,106.646,106.473,106.599,21033.2198
12.03.2018 13:00:00.000 GMT-0000,106.600,106.607,106.417,106.546,32747.6797
12.03.2018 17:00:00.000 GMT-0000,106.547,106.567,106.313,106.411,18199.49
12.03.2018 21:00:00.000 GMT-0000,106.413,106.468,106.252,106.315,19014.47
13.03.2018 01:00:00.000 GMT-0000,106.314,106.806,106.312,106.771,23596.0493
13.03.2018 05:00:00.000 GMT-0000,106.771,107.032,106.711,106.925,25162.220299999997
13.03.2018 09:00:00.000 GMT-0000,106.925,107.291,106.706,106.955,35774.3204
13.03.2018 13:00:00.000 GMT-0000,106.955,107.117,106.482,106.601,55095.7597
13.03.2018 17:00:00.000 GMT-0000,106.601,106.720,106.460,106.569,26587.3298
13.03.2018 21:00:00.000 GMT-0000,106.564,106.748,106.394,106.679,19225.7705
14.03.2018 01:00:00.000 GMT-0000,106.678,106.720,106.394,106.519,22544.939800000004
