Local time,Open,High,Low,Close,Volume
08.03.2018 10:00:00.000 GMT-0000,131.364,131.980,131.209,131.564,50232.2198
08.03.2018 14:00:00.000 GMT-0000,131.566,131.626,130.515,130.741,57457.4902
08.03.2018 18:00:00.000 GMT-0000,130.744,130.881,130.570,130.745,35772.9908
08.03.2018 22:00:00.000 GMT-0000,130.740,131.591,130.688,131.430,40936.0703
09.03.2018 02:00:00.000 GMT-0000,131.428,131.453,131.197,131.330,41451.7812
09.03.2018 06:00:00.000 GMT-0000,131.331,131.507,131.249,131.356,43620.5899
09.03.2018 10:00:00.000 GMT-0000,131.357,131.551,131.201,131.381,46016.2295
09.03.2018 14:00:00.000 GMT-0000,131.380,131.891,131.346,131.568,55075.218700000005
09.03.2018 18:00:00.000 GMT-0000,131.572,131.613,131.394,131.429,32440.4702
11.03.2018 21:00:00.000 GMT-0000,131.310,131.695,131.307,131.629,33507.58
12.03.2018 01:00:00.000 GMT-0000,131.630,131.661,131.081,131.135,41054.659100000004
12.03.2018 05:00:00.000 GMT-0000,131.139,131.534,131.094,131.414,44195.4004
12.03.2018 09:00:00.000 GMT-0000,131.417,131.418,130.964,131.131,40502.5497
12.03.2018 13:00:00.000 GMT-0000,131.131,131.338,131.011,131.257,44577.9805
12.03.2018 17:00:00.000 GMT-0000,131.257,131.373,131.187,131.261,33807.739700000006
12.03.2018 21:00:00.000 GMT-0000,131.255,131.325,131.110,131.193,32505.8101
13.03.2018 01:00:00.000 GMT-0000,131.194,131.647,131.177,131.623,39349.5596
13.03.2018 05:00:00.000 GMT-0000,131.621,131.914,131.547,131.879,39100.998999999996
13.03.2018 09:00:00.000 GMT-0000,131.879,132.428,131.874,132.264,46767.6797
13.03.2018 13:00:00.000 GMT-0000,132.263,132.388,131.990,132.198,59770.8398
13.03.2018 17:00:00.000 GMT-0000,132.199,132.284,131.873,132.040,40205.2901
13.03.2018 21:00:00.000 GMT-0000,132.020,132.270,131.860,132.218,28111.7699
14.03.2018 01:00:00.000 GMT-0000,132.219,132.278,131.991,132.162,38507.9599
